name,arrondissement,address,url,latitude,longitude,lambert93_x,lambert93_y
Le Royal,5,"Le Royal, 6 Boulevard de l'Hôpital - 75005 Paris 05",https://www.kebab-frites.com/kebab/le-royal-paris-05.html,48.842744,2.363532,653288.048,6860487.839
Buddy's Food,20,"Buddy's Food, 343 Rue Des Pyrénées - 75020 Paris 20",https://www.kebab-frites.com/kebab/buddys-food-paris-20.html,48.871806,2.391896,655394.596,6863702.890
Le Riyad Parisien,18,59 rue Ordener - 75018 Paris 18,https://www.kebab-frites.com/kebab/le-riyad-parisien-paris-18.html,48.8911828,2.3511316,652422.233,6865881.268
Le Bosphore,10,"Le Bosphore, 8 Rue du 8 mai 1945 - 75010 Paris 10",https://www.kebab-frites.com/kebab/le-bosphore-paris-10.html,48.8761725,2.3573018,652861.062,6864208.512
Restaurant Alim,11,"Restaurant Alim, 49 rue Oberkampf - 75011 Paris 11",https://www.kebab-frites.com/kebab/restaurant-alim-paris-11.html,48.864615,2.372031,653931.138,6862914.708
Croq Etoile,17,"Croq Etoile, 3 rue des acacias - 75017 Paris 17",https://www.kebab-frites.com/kebab/croq-etoile-paris-17.html,48.876292,2.29,647925.033,6864264.081
Restaurant Diren,17,"Restaurant Diren, 117 av de Clichy - 75017 Paris 17",https://www.kebab-frites.com/kebab/restaurant-diren-paris-17.html,48.889828,2.321249,650229.872,6865749.042
La Médina,19,"La Médina, 199 rue de Crimée - 75019 Paris 19",https://www.kebab-frites.com/kebab/la-medina-paris-19.html,48.89141,2.375727,654225.832,6865891.993
Délices d'Orient,20,"Délices d'Orient, 3 rue d'Avron - 75020 Paris 20",https://www.kebab-frites.com/kebab/delices-dorient-paris-20.html,48.851487,2.398821,655885.344,6861439.684
Anood,15,"Anood, 144 rue Emile Zola - 75015 Paris 15",https://www.kebab-frites.com/kebab/anood-paris-15.html,48.846858,2.294099,648196.408,6860988.588
Royal,14,"Royal, 30 rue du faubourg Saint Jacques - 75014 Paris 14",https://www.kebab-frites.com/kebab/royal-paris-14.html,48.836983,2.338343,651434.040,6859862.473
Christeve,9,"Christeve, 4 rue faubourg Montmartre - 75009 Paris 09",https://www.kebab-frites.com/kebab/christeve-paris-09.html,48.871738,2.343251,651826.424,6863723.907
Pita Kabab,1,"Pita Kabab, 72 Rue Saint-Denis - 75001 Paris 01",https://www.kebab-frites.com/kebab/pita-kabab-paris-01.html,48.86173500,2.34924900,652257.210,6862608.008
La Palmeraie,14,"La Palmeraie, 11 rue de la Gaité - 75014 Paris 14",https://www.kebab-frites.com/kebab/la-palmeraie-paris-14.html,48.840365,2.324242,650402.263,6860247.280
Restaurant Sancak,18,"Restaurant Sancak, 93 Rue Ordener - 75018 Paris 18",https://www.kebab-frites.com/kebab/restaurant-sancak-paris-18.html,48.891901,2.347188,652133.738,6865963.512
Bosphore,11,"Bosphore, 20 rue oberkampf - 75011 Paris 11",https://www.kebab-frites.com/kebab/bosphore-paris-11.html,48.863433,2.369522,653746.028,6862784.746
Istanbul Grill Kebab,5,"Istanbul Grill Kebab, 94 Boulevard de Port-Royal - 75005 Paris 05",https://www.kebab-frites.com/kebab/istanbul-grill-kebab-paris-05.html,48.839516,2.337988,651410.345,6860144.334
Chalet du Nord,10,"Chalet du Nord, 24 rue de Dunkerque - 75010 Paris 10",https://www.kebab-frites.com/kebab/chalet-du-nord-paris-10.html,48.880509,2.352923,652543.856,6864693.325
Restaurant Doy,19,"Restaurant Doy, 102 boulevard de la Villette - 75019 Paris 19",https://www.kebab-frites.com/kebab/restaurant-doy-paris-19.html,48.876941,2.371858,653929.349,6864285.373
Ephese,13,"Ephese, 44 rue de Tolbiac - 75013 Paris 13",https://www.kebab-frites.com/kebab/ephese-paris-13.html,48.827891,2.371549,653863.278,6858831.631
Restaurant Efes,11,"Restaurant Efes, 25 Rue du Faubourg du Temple - 75011 Paris 11",https://www.kebab-frites.com/kebab/restaurant-efes-paris-11.html,48.869758,2.370686,653837.026,6863487.357
Les Sandwichs Turcs,9,"Les Sandwichs Turcs, 88 Rue de Rochechouart - 75009 Paris 09",https://www.kebab-frites.com/kebab/les-sandwichs-turcs-paris-09.html,48.882728,2.346904,652104.478,6864943.699
La capitale,19,"La capitale, 32 avenue de flandre - 75019 Paris 19",https://www.kebab-frites.com/kebab/la-capitale-paris-19.html,48.886295,2.371809,653934.030,6865325.510
Le Rapid de Lyon,12,"Le Rapid de Lyon, 11 rue Emile Gilbert - 75012 Paris 12",https://www.kebab-frites.com/kebab/le-rapid-de-lyon-paris-12.html,48.846635,2.373048,653989.871,6860914.894
Extra Doner,18,"Extra Doner, 69 boulevard barbes - 75018 Paris 18",https://www.kebab-frites.com/kebab/extra-doner-paris-18.html,48.8906486,2.3493609,652291.911,6865822.936
MG Maison de Gyros,5,"MG Maison de Gyros, 8 Rue Xavier Privas - 75005 Paris 05",https://www.kebab-frites.com/kebab/mg-maison-de-gyros-paris-05.html,48.852944,2.345563,651978.688,6861632.761
Nour,13,"Nour, 5 rue Françoise Dolto - 75013 Paris 13",https://www.kebab-frites.com/kebab/nour-paris-13.html,48.829225,2.382581,654674.318,6858973.568
Sultan,11,"Sultan, 36 rue du faubourg du temple - 75011 Paris 11",https://www.kebab-frites.com/kebab/sultan-paris-11.html,48.86902,2.368382,653667.364,6863406.646
Kebab,16,"Kebab, 28 rue des belles feuilles - 75016 Paris 16",https://www.kebab-frites.com/kebab/kebab-paris-16.html,48.867177,2.281812,647315.282,6863255.997
Amigo Arkadas,18,"Amigo Arkadas, 134 Avenue de Saint-ouen - 75018 Paris 18",https://www.kebab-frites.com/kebab/amigo-arkadas-paris-18.html,48.896063,2.328641,650777.780,6866437.707
Saint Amat,18,"Saint Amat, 56 boulevard de clichy - 75018 Paris 18",https://www.kebab-frites.com/kebab/saint-amat-paris-18.html,48.883307,2.334973,651230.068,6865015.383
Les Délices Du 16,16,"31 Boulevard Murat, 75016 Paris 16",https://www.kebab-frites.com/kebab/les-delices-du-16-paris-16.html,48.8449670,2.2575843,645514.822,6860802.904
Le Topoly (Kiki Mimi),6,"Le Topoly (Kiki Mimi), 23 Rue St André des Arts - 75006 Paris 06",https://www.kebab-frites.com/kebab/le-topoly-kiki-mimi-paris-06.html,48.853259,2.342594,651761.126,6861669.595
El Jawhara,18,"El Jawhara, 76 boulevard de Rochechouart - 75018 Paris 18",https://www.kebab-frites.com/kebab/el-jawhara-paris-18.html,48.882929,2.343371,651845.574,6864968.197
Al Dar,16,"Al Dar, 93 Avenue Raymond Poincaré - 75016 Paris 16",https://www.kebab-frites.com/kebab/al-dar-paris-16.html,48.870611,2.284923,647546.950,6863635.759
Le Saint Cyrille,15,"Le Saint Cyrille, 1 rue Desnouettes - 75015 Paris 15",https://www.kebab-frites.com/kebab/le-saint-cyrille-paris-15.html,48.836043,2.292979,648103.450,6859786.813
Grill Burger,1,"Grill Burger, 20 rue saint denis - 75001 Paris 01",https://www.kebab-frites.com/kebab/grill-burger-paris-01.html,48.85957900,2.34805700,652167.780,6862369.000
Restaurant Maxim,20,"Restaurant Maxim, 13 rue de bagnolet - 75020 Paris 20",https://www.kebab-frites.com/kebab/restaurant-maxim-paris-20.html,48.856782,2.395525,655647.995,6862030.289
Welcome to istanbul,5,"Welcome to istanbul, 4 rue du petit pont - 75005 Paris 05",https://www.kebab-frites.com/kebab/welcome-to-istanbul-paris-05.html,48.850442,2.352294,652470.303,6861350.489
Les grillades du désert,2,"Les grillades du désert, 189 rue Saint-Denis - 75002 Paris 02",https://www.kebab-frites.com/kebab/les-grillades-du-desert-paris-02.html,48.866118,2.35075,652371.336,6863094.456
BFC Chicken,20,"BFC Chicken, 316 Rue de Belleville - 75020 Paris 20",https://www.kebab-frites.com/kebab/bfc-chicken-paris-20.html,48.876681,2.405209,656375.191,6864237.520
L'Orient Express,11,"L'Orient Express, 32 Rue du Faubourg du Temple - 75011 Paris 11",https://www.kebab-frites.com/kebab/lorient-express-paris-11.html,48.868909,2.3681,653646.580,6863394.469
Toqueville,16,"Toqueville, 128 avenue de malakoff - 75016 Paris 16",https://www.kebab-frites.com/kebab/toqueville-paris-16.html,48.874164,2.284369,647509.894,6864031.192
Restaurant Lider,2,"Restaurant Lider, 3 rue de Clery - 75002 Paris 02",https://www.kebab-frites.com/kebab/restaurant-lider-paris-02.html,48.867466,2.344248,651895.609,6863248.285
118,17,"118, 118 Avenue de Clichy - 75017 Paris 17",https://www.kebab-frites.com/kebab/118-paris-17.html,48.89001,2.321452,650244.931,6865769.152
Panini Jourdain,20,"Panini Jourdain, 6 rue levert - 75020 Paris 20",https://www.kebab-frites.com/kebab/panini-jourdain-paris-20.html,48.873468,2.390291,655278.296,6863888.601
Kebab paradise,1,"Kebab paradise, 81 rue rambuteau - 75001 Paris 01",https://www.kebab-frites.com/kebab/kebab-paradise-paris-01.html,48.862176,2.349018,652240.667,6862657.183
Planet Istanbul,11,"Planet Istanbul, 24 rue du faubourg du temple - 75011 Paris 11",https://www.kebab-frites.com/kebab/planet-istanbul-paris-11.html,48.868465,2.366565,653533.585,6863346.002
Maxi Grill,20,"Maxi Grill, 42 rue de Ménilmontant - 75020 Paris 20",https://www.kebab-frites.com/kebab/maxi-grill-paris-20.html,48.867921,2.386914,655025.812,6863273.731
Restaurant Petit Istanbul,11,"Restaurant Petit Istanbul, 71 Rue Léon Frot - 75011 Paris 11",https://www.kebab-frites.com/kebab/restaurant-petit-istanbul-paris-11.html,48.857126,2.384972,654874.006,6862074.518
Croq de la Glacière,13,"Croq de la Glacière, 123 rue de la Glacière - 75013 Paris 13",https://www.kebab-frites.com/kebab/croq-de-la-glaciere-paris-13.html,48.826929,2.342163,651705.110,6858742.239
La porte St Denis,10,"La porte St Denis, 9 Rue du Faubourg Saint-Denis - 75010 Paris 10",https://www.kebab-frites.com/kebab/la-porte-st-denis-paris-10.html,48.8771197,2.3487446,652234.314,6864318.977
Restaurant As,9,"Restaurant As, 55 Rue du Faubourg Poissonnière - 75009 Paris 09",https://www.kebab-frites.com/kebab/restaurant-as-paris-09.html,48.874757,2.347945,652173.500,6864056.745
Le délice d'Istanbul,10,"Le délice d'Istanbul, 11 rue du 8 mai 1945 - 75010 Paris 10",https://www.kebab-frites.com/kebab/le-delice-distanbul-paris-10.html,48.876191,2.357311,652861.754,6864210.564
Restaurant Sancak,10,"Restaurant Sancak, 39 Rue du Faubourg Saint-Denis - 75010 Paris 10",https://www.kebab-frites.com/kebab/restaurant-sancak-paris-10.html,48.8712741,2.3533066,652563.579,6863666.237
Le Méditérranée,18,"Le Méditérranée, 80 boulevard Ornano - 75018 Paris 18",https://www.kebab-frites.com/kebab/le-mediterranee-paris-18.html,48.897151,2.345283,651998.901,6866548.442
Pyrénées Kebab,19,"Pyrénées Kebab, 109 rue de Belleville - 75019 Paris 19",https://www.kebab-frites.com/kebab/pyrenees-kebab-paris-19.html,48.874699,2.386891,655029.976,6864027.411
Restaurant des Princes,19,"Restaurant des Princes, 10 Avenue de Flandre - 75019 Paris 19",https://www.kebab-frites.com/kebab/restaurant-des-princes-paris-19.html,48.884824,2.369992,653799.485,6865163.005
Doner Kebab Grill,18,"Doner Kebab Grill, 15 bis Rue de la Chapelle - 75018 Paris 18",https://www.kebab-frites.com/kebab/doner-kebab-grill-paris-18.html,48.891411,2.359669,653048.423,6865901.533
Sultan,1,"Sultan, 13 rue Saint Denis - 75001 Paris 01",https://www.kebab-frites.com/kebab/sultan-paris-01.html,48.85931800,2.34767700,652139.661,6862340.210
Al Baraka,18,"Al Baraka, 13 Rue Ordener - 75018 Paris 18",https://www.kebab-frites.com/kebab/al-baraka-paris-18.html,48.890206,2.357975,652923.125,6865768.552
Le Royal Pasteur,15,"Le Royal Pasteur, 22 Boulevard Pasteur - 75015 Paris 15",https://www.kebab-frites.com/kebab/le-royal-pasteur-paris-15.html,48.842587,2.312414,649536.311,6860501.837
Le Constantinois,14,"Le Constantinois, 54 rue de la santé - 75014 Paris 14",https://www.kebab-frites.com/kebab/le-constantinois-paris-14.html,48.831261,2.341131,651633.367,6859224.539
Le Kervan,19,"Le Kervan, 64 boulevard de la villette - 75019 Paris 19",https://www.kebab-frites.com/kebab/le-kervan-paris-19.html,48.87514,2.373916,654078.701,6864083.915
Restaurant Antalya,20,"Restaurant Antalya, 4 Place Martin Nadaud - 75020 Paris 20",https://www.kebab-frites.com/kebab/restaurant-antalya-paris-20.html,48.865145,2.394764,655599.287,6862960.617
L'as du fallafel,4,"L'as du fallafel, 34 rue des rosiers - 75004 Paris 04",https://www.kebab-frites.com/kebab/las-du-fallafel-paris-04.html,48.857413,2.359064,652973.377,6862121.548
Mélodie,9,"Mélodie, 22 rue d'Amsterdam - 75009 Paris 09",https://www.kebab-frites.com/kebab/melodie-paris-09.html,48.876794,2.326994,650638.767,6864296.138
Restaurant Dilan,2,"Restaurant Dilan, 11 Rue Mandar - 75002 Paris 02",https://www.kebab-frites.com/kebab/restaurant-dilan-paris-02.html,48.865693,2.345252,651967.623,6863050.530
Coriandre,7,"Coriandre, 3 Rue Perronet - 75007 Paris 07",https://www.kebab-frites.com/kebab/coriandre-paris-07.html,48.855183,2.330467,650873.111,6861891.003
Rihab,19,"Rihab, 50 Boulevard Serurier - 75019 Paris 19",https://www.kebab-frites.com/kebab/rihab-paris-19.html,48.879566,2.399991,655994.922,6864561.210
Restaurant du Parc,15,"Restaurant du Parc, 3 avenue de la Porte de la Plaine - 75015 Paris 15",https://www.kebab-frites.com/kebab/restaurant-du-parc-paris-15.html,48.8305373,2.2925380,648065.595,6859174.934
Gulshan,18,"Gulshan, 30 rue Ordener - 75018 Paris 18",https://www.kebab-frites.com/kebab/gulshan-paris-18.html,48.891361,2.351225,652429.244,6865901.027
Le Babylone,11,"Le Babylone, 21 rue Daval - 75011 Paris 11",https://www.kebab-frites.com/kebab/le-babylone-paris-11.html,48.854656,2.371133,653856.441,6861807.873
Restaurant Rosa,12,"Restaurant Rosa, 10 Place du Colonel Bourgoin - 75012 Paris 12",https://www.kebab-frites.com/kebab/restaurant-rosa-paris-12.html,48.844585,2.383474,654753.208,6860680.928
L'Oriental,19,"L'Oriental, 58 rue de l'Ourcq - 75019 Paris 19",https://www.kebab-frites.com/kebab/loriental-paris-19.html,48.89226,2.379389,654495.082,6865984.392
Chez Poundé,10,"Chez Poundé, 114 rue du faubourg poissonière - 75010 Paris 10",https://www.kebab-frites.com/kebab/chez-pounde-paris-10.html,48.879304,2.34948,652290.251,6864561.412
Delhadje,19,"Delhadje, 95 rue Compans - 75019 Paris 19",https://www.kebab-frites.com/kebab/delhadje-paris-19.html,48.88091,2.389148,655200.861,6864716.753
Crous Express,16,"Crous Express, Place du Maréchal de Lattre de Tassigny - 75016 Paris 16",https://www.kebab-frites.com/kebab/crous-express-paris-16.html,48.871747,2.274733,646800.664,6863768.890
Restaurant Seç,18,"Restaurant Seç, 42 rue des Cloys - 75018 Paris 18",https://www.kebab-frites.com/kebab/restaurant-sec-paris-18.html,48.893214,2.337673,651437.309,6866115.320
Restaurant Royal Kebab,20,"Restaurant Royal Kebab, 144 rue d'Avron - 75020 Paris 20",https://www.kebab-frites.com/kebab/restaurant-royal-kebab-paris-20.html,48.853263,2.409776,656690.686,6861631.095
So Fresh,2,"So Fresh, 27 rue saint marc - 75002 Paris 02",https://www.kebab-frites.com/kebab/so-fresh-paris-02.html,48.870472,2.339546,651553.485,6863585.404
Chicken Corner,18,"Chicken Corner, 38 rue du ruisseau - 75018 Paris 18",https://www.kebab-frites.com/kebab/chicken-corner-paris-18.html,48.893439,2.340415,651638.560,6866138.656
Izmir,15,"Izmir, 10 rue Miollis - 75015 Paris 15",https://www.kebab-frites.com/kebab/izmir-paris-15.html,48.846255,2.305227,649012.441,6860914.297
Restaurant Kemer,10,"Restaurant Kemer, 42 Rue du Faubourg Saint-Denis - 75010 Paris 10",https://www.kebab-frites.com/kebab/restaurant-kemer-paris-10.html,48.8713754,2.3536658,652590.018,6863677.285
Les Jardins d'Istanbul,20,"Les Jardins d'Istanbul, 294 rue des Pyrénées - 75020 Paris 20",https://www.kebab-frites.com/kebab/les-jardins-distanbul-paris-20.html,48.871637,2.392509,655439.415,6863683.752
Mistral du nord,10,"Mistral du nord, 1 boulevard de Denain - 75010 Paris 10",https://www.kebab-frites.com/kebab/mistral-du-nord-paris-10.html,48.879025,2.354031,652623.764,6864527.649
Friterie des abbesses,18,"Friterie des abbesses, 63 Rue des Abbesses - 75018 Paris 18",https://www.kebab-frites.com/kebab/friterie-des-abbesses-paris-18.html,48.885654,2.335074,651239.672,6865276.292
Chez Rosa,13,"Chez Rosa, 101 Boulevard De L'hôpital - 75013 Paris 13",https://www.kebab-frites.com/kebab/chez-rosa-paris-13.html,48.837231,2.360123,653032.891,6859876.873
Snack 2000,10,"Snack 2000, 165 avenue Jean Jaurès - 75010 Paris 10",https://www.kebab-frites.com/kebab/snack-2000-paris-10.html,48.87641,2.362088,653212.314,6864232.074
Les Diamantaires,9,"Les Diamantaires, 60 rue la fayette - 75009 Paris 09",https://www.kebab-frites.com/kebab/les-diamantaires-paris-09.html,48.875446,2.342687,651788.486,6864136.554
Restaurant Kalim,12,"Restaurant Kalim, 268 Rue du Faubourg Saint-Antoine - 75012 Paris 12",https://www.kebab-frites.com/kebab/restaurant-kalim-paris-12.html,48.848565,2.392752,655437.510,6861118.191
Ariana,19,"Ariana, 100 avenue de Flandre - 75019 Paris 19",https://www.kebab-frites.com/kebab/ariana-paris-19.html,48.890811,2.377396,654347.682,6865824.421
Istambul,1,"Istambul, 19 rue Saint Denis - 75001 Paris 01",https://www.kebab-frites.com/kebab/istambul-paris-01.html,48.85945800,2.34776300,652146.099,6862355.724
Restaurant Ronay,11,"Restaurant Ronay, 115 Rue du Chemin Vert - 75011 Paris 11",https://www.kebab-frites.com/kebab/restaurant-ronay-paris-11.html,48.861566,2.382336,654684.462,6862569.720
Le Penalty,14,"Le Penalty, 132 rue de la Tombe Issoire - 75014 Paris 14",https://www.kebab-frites.com/kebab/le-penalty-paris-14.html,48.82452,2.331064,650888.031,6858481.233
Mega Kebap,20,"Mega Kebap, 94 rue de Belleville - 75020 Paris 20",https://www.kebab-frites.com/kebab/mega-kebap-paris-20.html,48.875394,2.391695,655382.926,6864101.965
L'Oasis Jussieu,5,"L'Oasis Jussieu, 9 rue des boulangers - 75005 Paris 05",https://www.kebab-frites.com/kebab/loasis-jussieu-paris-05.html,48.845829,2.353954,652587.917,6860836.569
