id_mutation,date_mutation,longitude,latitude,num_ordre,C_QUINSEE,C_QU,C_AR,L_QU
2018-1406824,2018-09-17,2.360441,48.822906,1,7511303,51,13,Maison-Blanche
2018-1406825,2018-09-24,2.351234,48.823119,1,7511303,51,13,Maison-Blanche
2018-1406825,2018-09-24,2.351234,48.823119,2,7511303,51,13,Maison-Blanche
2018-1406825,2018-09-24,2.351234,48.823119,3,7511303,51,13,Maison-Blanche
2018-1406827,2018-09-13,2.366258,48.829315,1,7511302,50,13,Gare
2018-1406828,2018-09-24,2.351234,48.823119,1,7511303,51,13,Maison-Blanche
2018-1406828,2018-09-24,2.351234,48.823119,2,7511303,51,13,Maison-Blanche
2018-1406830,2018-09-14,2.354974,48.822306,1,7511303,51,13,Maison-Blanche
2018-1406831,2018-09-07,2.349487,48.824163,1,7511303,51,13,Maison-Blanche
2018-1406832,2018-09-04,2.350049,48.824987,1,7511303,51,13,Maison-Blanche
2018-1406833,2018-09-20,2.354793,48.822287,1,7511303,51,13,Maison-Blanche
2018-1406834,2018-09-21,2.349606,48.835453,1,7511304,52,13,Croulebarbe
2018-1406835,2018-09-07,2.343663,48.823258,1,7511303,51,13,Maison-Blanche
2018-1406836,2018-09-19,2.358327,48.836186,1,7511301,49,13,Salpêtrière
2018-1406837,2018-09-12,2.355377,48.836709,1,7511301,49,13,Salpêtrière
2018-1406838,2018-08-30,2.359568,48.835168,1,7511301,49,13,Salpêtrière
2018-1406839,2018-09-20,2.349487,48.824163,1,7511303,51,13,Maison-Blanche
2018-1406840,2018-09-06,2.360875,48.822213,1,7511303,51,13,Maison-Blanche
2018-1406841,2018-09-14,2.361222,48.833656,1,7511301,49,13,Salpêtrière
2018-1406842,2018-09-04,2.354114,48.83221,1,7511304,52,13,Croulebarbe
2018-1406843,2018-09-07,2.349487,48.824163,1,7511303,51,13,Maison-Blanche
2018-1406844,2018-09-13,2.357481,48.832226,1,7511301,49,13,Salpêtrière
2018-1406845,2018-08-30,2.343348,48.833019,1,7511304,52,13,Croulebarbe
2018-1406846,2018-08-30,2.372486,48.827649,1,7511302,50,13,Gare
2018-1406849,2018-09-14,2.342809,48.831947,1,7511304,52,13,Croulebarbe
2018-1406850,2018-09-21,2.356241,48.826272,1,7511303,51,13,Maison-Blanche
2018-1406851,2018-09-12,2.353151,48.831769,1,7511304,52,13,Croulebarbe
2018-1406852,2018-09-05,2.36028,48.835357,1,7511301,49,13,Salpêtrière
2018-1406853,2018-09-07,2.351265,48.832301,1,7511304,52,13,Croulebarbe
2018-1406854,2018-09-19,2.363359,48.827092,1,7511302,50,13,Gare
2018-1406855,2018-09-07,2.359192,48.822206,1,7511303,51,13,Maison-Blanche
2018-1406856,2018-08-31,2.356641,48.835545,1,7511301,49,13,Salpêtrière
2018-1406857,2018-09-19,2.348142,48.826326,1,7511303,51,13,Maison-Blanche
2018-1406860,2018-09-18,2.350275,48.828121,1,7511303,51,13,Maison-Blanche
2018-1406861,2018-09-20,2.34595,48.834287,1,7511304,52,13,Croulebarbe
2018-1406862,2018-09-21,2.355093,48.824558,1,7511303,51,13,Maison-Blanche
2018-1406866,2018-09-26,2.346316,48.825548,1,7511303,51,13,Maison-Blanche
2018-1406867,2018-09-05,2.356839,48.825638,1,7511303,51,13,Maison-Blanche
2018-1406868,2018-09-06,2.347954,48.836268,1,7511304,52,13,Croulebarbe
2018-1406869,2018-09-18,2.361679,48.830899,1,7511302,50,13,Gare
2018-1406870,2018-09-24,2.343348,48.833019,1,7511304,52,13,Croulebarbe
2018-1406872,2018-09-27,2.361323,48.819493,1,7511303,51,13,Maison-Blanche
2018-1406873,2018-08-31,2.343348,48.833019,1,7511304,52,13,Croulebarbe
2018-1406874,2018-09-12,2.350285,48.824651,1,7511303,51,13,Maison-Blanche
2018-1406875,2018-09-24,2.361679,48.830899,1,7511302,50,13,Gare
2018-1406878,2018-09-10,2.342071,48.823821,1,7511303,51,13,Maison-Blanche
2018-1406880,2018-09-21,2.350728,48.828521,1,7511303,51,13,Maison-Blanche
2018-1406881,2018-09-17,2.359774,48.822219,1,7511303,51,13,Maison-Blanche
2018-1406882,2018-10-01,2.357564,48.827961,1,7511303,51,13,Maison-Blanche
2018-1406883,2018-09-19,2.371419,48.826792,1,7511302,50,13,Gare
2018-1406883,2018-09-19,2.371419,48.826792,2,7511302,50,13,Gare
2018-1406884,2018-09-07,2.360217,48.839123,1,7511301,49,13,Salpêtrière
2018-1406885,2018-09-03,2.362836,48.823395,1,7511302,50,13,Gare
2018-1406887,2018-09-26,2.3431,48.828331,1,7511303,51,13,Maison-Blanche
2018-1406888,2018-09-20,2.36957,48.823695,1,7511302,50,13,Gare
2018-1406889,2018-09-20,2.36957,48.823695,1,7511302,50,13,Gare
2018-1406890,2018-09-27,2.358373,48.82475,1,7511303,51,13,Maison-Blanche
2018-1406892,2018-09-19,2.351934,48.829888,1,7511303,51,13,Maison-Blanche
2018-1406893,2018-09-25,2.351086,48.822042,1,7511303,51,13,Maison-Blanche
2018-1406894,2018-09-14,2.342058,48.832089,1,7511304,52,13,Croulebarbe
2018-1406896,2018-09-28,2.350417,48.825098,1,7511303,51,13,Maison-Blanche
2018-1406897,2018-09-20,2.367319,48.821948,1,7511302,50,13,Gare
2018-1406898,2018-09-17,2.346379,48.825351,1,7511303,51,13,Maison-Blanche
2018-1406899,2018-09-19,2.357816,48.838184,1,7511301,49,13,Salpêtrière
2018-1406900,2018-09-17,2.349487,48.824163,1,7511303,51,13,Maison-Blanche
2018-1406901,2018-09-13,2.372197,48.837182,1,7511301,49,13,Salpêtrière
2018-1406902,2018-09-28,2.369463,48.83027,1,7511302,50,13,Gare
2018-1406903,2018-09-28,2.357564,48.827961,1,7511303,51,13,Maison-Blanche
2018-1406904,2018-09-21,2.343348,48.833019,1,7511304,52,13,Croulebarbe
2018-1406905,2018-09-17,2.349487,48.824163,1,7511303,51,13,Maison-Blanche
2018-1406906,2018-09-12,2.353476,48.825714,1,7511303,51,13,Maison-Blanche
2018-1406907,2018-09-25,2.34815,48.834344,1,7511304,52,13,Croulebarbe
2018-1406908,2018-09-20,2.354633,48.829151,1,7511303,51,13,Maison-Blanche
2018-1406909,2018-09-27,2.370623,48.828631,1,7511302,50,13,Gare
2018-1406910,2018-09-27,2.360695,48.833256,1,7511301,49,13,Salpêtrière
2018-1406911,2018-09-21,2.363359,48.827092,1,7511302,50,13,Gare
2018-1406912,2018-09-14,2.347395,48.823494,1,7511303,51,13,Maison-Blanche
2018-1406913,2018-09-25,2.367319,48.821948,1,7511302,50,13,Gare
2018-1406918,2018-09-13,2.351281,48.823726,1,7511303,51,13,Maison-Blanche
2018-1406919,2018-09-10,2.347407,48.82429,1,7511303,51,13,Maison-Blanche
2018-1406920,2018-09-12,2.344208,48.824723,1,7511303,51,13,Maison-Blanche
2018-1406921,2018-09-18,2.367141,48.823249,1,7511302,50,13,Gare
2018-1406922,2018-09-27,2.348997,48.825926,1,7511303,51,13,Maison-Blanche
2018-1406923,2018-09-20,2.344407,48.822059,1,7511303,51,13,Maison-Blanche
2018-1406925,2018-09-19,2.351086,48.822042,1,7511303,51,13,Maison-Blanche
2018-1406926,2018-09-18,2.366345,48.823562,1,7511302,50,13,Gare
2018-1406927,2018-09-21,2.343522,48.824258,1,7511303,51,13,Maison-Blanche
2018-1406928,2018-09-24,2.372334,48.824823,1,7511302,50,13,Gare
2018-1406929,2018-09-21,2.344394,48.836582,1,7511304,52,13,Croulebarbe
2018-1406930,2018-09-27,2.34853,48.834138,1,7511304,52,13,Croulebarbe
2018-1406931,2018-09-26,2.36957,48.823695,1,7511302,50,13,Gare
2018-1406932,2018-09-28,2.349535,48.828104,1,7511303,51,13,Maison-Blanche
2018-1406933,2018-09-24,2.349471,48.834092,1,7511304,52,13,Croulebarbe
2018-1406935,2018-09-21,2.349244,48.823778,1,7511303,51,13,Maison-Blanche
2018-1406936,2018-09-13,2.348626,48.828539,1,7511303,51,13,Maison-Blanche
2018-1406937,2018-09-25,2.369065,48.825071,1,7511302,50,13,Gare
2018-1406938,2018-09-17,2.356106,48.827103,1,7511303,51,13,Maison-Blanche
2018-1406939,2018-09-27,2.362585,48.825793,1,7511302,50,13,Gare
2018-1406940,2018-09-12,2.372962,48.826949,1,7511302,50,13,Gare
2018-1406941,2018-10-03,2.350205,48.826935,1,7511303,51,13,Maison-Blanche
2018-1406943,2018-09-27,2.346278,48.829715,1,7511303,51,13,Maison-Blanche
2018-1406944,2018-09-17,2.350994,48.827667,1,7511303,51,13,Maison-Blanche
2018-1406945,2018-10-03,2.354186,48.83442,1,7511301,49,13,Salpêtrière
2018-1406946,2018-09-24,2.350958,48.823703,1,7511303,51,13,Maison-Blanche
2018-1406947,2018-10-01,2.36863,48.828483,1,7511302,50,13,Gare
2018-1406948,2018-10-04,2.344394,48.836582,1,7511304,52,13,Croulebarbe
2018-1406949,2018-09-24,2.348057,48.836897,1,7511304,52,13,Croulebarbe
2018-1406949,2018-09-24,2.348057,48.836897,2,7511304,52,13,Croulebarbe
2018-1406950,2018-09-19,2.347202,48.836916,1,7511304,52,13,Croulebarbe
2018-1406951,2018-09-17,2.367319,48.821948,1,7511302,50,13,Gare
2018-1406953,2018-09-21,2.343348,48.833019,1,7511304,52,13,Croulebarbe
2018-1406955,2018-10-08,2.347343,48.825474,1,7511303,51,13,Maison-Blanche
2018-1406957,2018-09-27,2.343348,48.833019,1,7511304,52,13,Croulebarbe
2018-1406957,2018-09-27,2.343348,48.833019,2,7511304,52,13,Croulebarbe
2018-1406958,2018-09-27,2.343663,48.823258,1,7511303,51,13,Maison-Blanche
2018-1406960,2018-10-08,2.370623,48.828631,1,7511302,50,13,Gare
2018-1406961,2018-10-03,2.344923,48.826577,1,7511303,51,13,Maison-Blanche
2018-1406962,2018-09-19,2.353572,48.828611,1,7511303,51,13,Maison-Blanche
2018-1406963,2018-10-10,2.343287,48.824301,1,7511303,51,13,Maison-Blanche
2018-1406964,2018-09-28,2.360024,48.831541,1,7511302,50,13,Gare
2018-1406965,2018-10-05,2.350141,48.827638,1,7511303,51,13,Maison-Blanche
2018-1406967,2018-09-26,2.361993,48.824425,1,7511302,50,13,Gare
2018-1406968,2018-10-03,2.350099,48.827885,1,7511303,51,13,Maison-Blanche
2018-1406969,2018-10-15,2.351234,48.823119,1,7511303,51,13,Maison-Blanche
2018-1406970,2018-10-03,2.368452,48.834687,1,7511302,50,13,Gare
2018-1406972,2018-10-05,2.346379,48.825351,1,7511303,51,13,Maison-Blanche
2018-1406975,2018-09-24,2.369463,48.83027,1,7511302,50,13,Gare
2018-1406978,2018-09-26,2.362019,48.825422,1,7511302,50,13,Gare
2018-1406979,2018-10-05,2.376709,48.824778,1,7511302,50,13,Gare
2018-1406980,2018-09-27,2.349244,48.823778,1,7511303,51,13,Maison-Blanche
2018-1406983,2018-09-21,2.367319,48.821948,1,7511302,50,13,Gare
2018-1406984,2018-10-01,2.356241,48.826272,1,7511303,51,13,Maison-Blanche
2018-1406985,2018-10-09,2.359762,48.821172,1,7511303,51,13,Maison-Blanche
2018-1406987,2018-10-11,2.367288,48.826733,1,7511302,50,13,Gare
2018-1406989,2018-09-20,2.342937,48.836906,1,7511304,52,13,Croulebarbe
2018-1406990,2018-09-28,2.348416,48.836867,1,7511304,52,13,Croulebarbe
2018-1406992,2018-10-16,2.359114,48.832317,1,7511301,49,13,Salpêtrière
2018-1406993,2018-10-09,2.35525,48.823917,1,7511303,51,13,Maison-Blanche
2018-1406994,2018-10-02,2.342917,48.837663,1,7511304,52,13,Croulebarbe
2018-1406995,2018-09-26,2.357785,48.828148,1,7511303,51,13,Maison-Blanche
2018-1406996,2018-10-05,2.342138,48.834104,1,7511304,52,13,Croulebarbe
2018-1406997,2018-10-03,2.36863,48.828483,1,7511302,50,13,Gare
2018-1406999,2018-10-16,2.348291,48.828955,1,7511303,51,13,Maison-Blanche
2018-1407001,2018-09-24,2.346818,48.82538,1,7511303,51,13,Maison-Blanche
2018-1407003,2018-10-03,2.354714,48.836703,1,7511301,49,13,Salpêtrière
2018-1407004,2018-10-12,2.372091,48.829706,1,7511302,50,13,Gare
2018-1407008,2018-09-28,2.359413,48.821917,1,7511303,51,13,Maison-Blanche
2018-1407009,2018-09-25,2.354698,48.836315,1,7511301,49,13,Salpêtrière
2018-1407010,2018-10-03,2.3724,48.826488,1,7511302,50,13,Gare
2018-1407010,2018-10-03,2.3724,48.826488,2,7511302,50,13,Gare
2018-1407011,2018-10-02,2.367319,48.821948,1,7511302,50,13,Gare
2018-1407012,2018-10-02,2.354929,48.837397,1,7511301,49,13,Salpêtrière
2018-1407013,2018-09-26,2.376709,48.824778,1,7511302,50,13,Gare
2018-1407014,2018-10-10,2.355294,48.833454,1,7511301,49,13,Salpêtrière
2018-1407015,2018-10-10,2.372197,48.837182,1,7511301,49,13,Salpêtrière
2018-1407017,2018-10-15,2.347861,48.831006,1,7511304,52,13,Croulebarbe
2018-1407019,2018-09-27,2.35702,48.822318,1,7511303,51,13,Maison-Blanche
2018-1407020,2018-10-18,2.344871,48.825809,1,7511303,51,13,Maison-Blanche
2018-1407021,2018-10-04,2.347789,48.836481,1,7511304,52,13,Croulebarbe
2018-1407022,2018-10-16,2.359776,48.819549,1,7511303,51,13,Maison-Blanche
2018-1407022,2018-10-16,2.359776,48.819549,2,7511303,51,13,Maison-Blanche
2018-1407023,2018-10-15,2.348626,48.828539,1,7511303,51,13,Maison-Blanche
2018-1407023,2018-10-15,2.348626,48.828539,2,7511303,51,13,Maison-Blanche
2018-1407024,2018-10-03,2.349471,48.834092,1,7511304,52,13,Croulebarbe
2018-1407025,2018-10-16,2.379708,48.830833,1,7511302,50,13,Gare
2018-1407026,2018-10-18,2.346154,48.829512,1,7511303,51,13,Maison-Blanche
2018-1407027,2018-10-12,2.367319,48.821948,1,7511302,50,13,Gare
2018-1407029,2018-09-28,2.344783,48.824125,1,7511303,51,13,Maison-Blanche
2018-1407030,2018-10-11,2.357812,48.832665,1,7511301,49,13,Salpêtrière
2018-1407030,2018-10-11,2.357812,48.832665,2,7511301,49,13,Salpêtrière
2018-1407031,2018-10-11,2.367793,48.832562,1,7511302,50,13,Gare
2018-1407032,2018-10-10,2.343448,48.825869,1,7511303,51,13,Maison-Blanche
2018-1407033,2018-10-08,2.362636,48.8204,1,7511303,51,13,Maison-Blanche
2018-1407034,2018-10-04,2.349487,48.824163,1,7511303,51,13,Maison-Blanche
2018-1407035,2018-10-15,2.343348,48.833019,1,7511304,52,13,Croulebarbe
2018-1407036,2018-10-01,2.349244,48.823778,1,7511303,51,13,Maison-Blanche
2018-1407038,2018-09-25,2.366345,48.823562,1,7511302,50,13,Gare
2018-1407039,2018-09-28,2.359119,48.835541,1,7511301,49,13,Salpêtrière
2018-1407040,2018-10-01,2.349487,48.824163,1,7511303,51,13,Maison-Blanche
2018-1407041,2018-10-10,2.349487,48.824163,1,7511303,51,13,Maison-Blanche
2018-1407042,2018-10-19,2.357079,48.82912,1,7511303,51,13,Maison-Blanche
2018-1407043,2018-10-10,2.35867,48.829266,1,7511302,50,13,Gare
2018-1407044,2018-10-18,2.367793,48.832562,1,7511302,50,13,Gare
2018-1407045,2018-10-18,2.347407,48.82429,1,7511303,51,13,Maison-Blanche
2018-1407046,2018-09-27,2.346123,48.828723,1,7511303,51,13,Maison-Blanche
2018-1407047,2018-10-19,2.349955,48.83664,1,7511304,52,13,Croulebarbe
2018-1407048,2018-10-10,2.343448,48.825869,1,7511303,51,13,Maison-Blanche
2018-1407049,2018-10-22,2.34449,48.837209,1,7511304,52,13,Croulebarbe
2018-1407050,2018-10-19,2.343348,48.833019,1,7511304,52,13,Croulebarbe
2018-1407051,2018-10-01,2.349487,48.824163,1,7511303,51,13,Maison-Blanche
2018-1407052,2018-10-17,2.358161,48.837142,1,7511301,49,13,Salpêtrière
2018-1407053,2018-10-12,2.357027,48.83789,1,7511301,49,13,Salpêtrière
2018-1407054,2018-10-15,2.354714,48.833545,1,7511301,49,13,Salpêtrière
2018-1407055,2018-10-15,2.353872,48.829865,1,7511303,51,13,Maison-Blanche
2018-1407056,2018-10-10,2.358904,48.826579,1,7511303,51,13,Maison-Blanche
2018-1407057,2018-10-09,2.367319,48.821948,1,7511302,50,13,Gare
2018-1407057,2018-10-09,2.367319,48.821948,2,7511302,50,13,Gare
2018-1407057,2018-10-09,2.367319,48.821948,3,7511302,50,13,Gare
2018-1407057,2018-10-09,2.367319,48.821948,4,7511302,50,13,Gare
2018-1407057,2018-10-09,2.367319,48.821948,5,7511302,50,13,Gare
2018-1407057,2018-10-09,2.367319,48.821948,6,7511302,50,13,Gare
2018-1407057,2018-10-09,2.367319,48.821948,7,7511302,50,13,Gare
2018-1407057,2018-10-09,2.367319,48.821948,8,7511302,50,13,Gare
2018-1407057,2018-10-09,2.367319,48.821948,9,7511302,50,13,Gare
2018-1407057,2018-10-09,2.367319,48.821948,10,7511302,50,13,Gare
2018-1407058,2018-10-12,2.359568,48.835168,1,7511301,49,13,Salpêtrière
2018-1407060,2018-09-28,2.371765,48.828318,1,7511302,50,13,Gare
2018-1407061,2018-10-12,2.357567,48.827401,1,7511303,51,13,Maison-Blanche
2018-1407062,2018-10-24,2.354457,48.83668,1,7511301,49,13,Salpêtrière
2018-1407063,2018-10-10,2.371009,48.832439,1,7511302,50,13,Gare
2018-1407063,2018-10-10,2.371009,48.832439,2,7511302,50,13,Gare
2018-1407065,2018-09-27,2.36727,48.83372,1,7511302,50,13,Gare
2018-1407067,2018-10-08,2.366705,48.831283,1,7511302,50,13,Gare
2018-1407068,2018-10-04,2.351234,48.827585,1,7511303,51,13,Maison-Blanche
2018-1407070,2018-10-10,2.367319,48.821948,1,7511302,50,13,Gare
2018-1407071,2018-10-09,2.360197,48.833364,1,7511301,49,13,Salpêtrière
2018-1407072,2018-10-09,2.370313,48.835094,1,7511302,50,13,Gare
2018-1407074,2018-10-09,2.367846,48.834472,1,7511302,50,13,Gare
2018-1407075,2018-09-27,2.349955,48.83664,1,7511304,52,13,Croulebarbe
2018-1407076,2018-10-19,2.346293,48.831884,1,7511304,52,13,Croulebarbe
2018-1407076,2018-10-19,2.346293,48.831884,2,7511304,52,13,Croulebarbe
2018-1407077,2018-10-17,2.359413,48.821917,1,7511303,51,13,Maison-Blanche
2018-1407078,2018-10-03,2.344394,48.836582,1,7511304,52,13,Croulebarbe
2018-1407079,2018-10-18,2.354908,48.834185,1,7511301,49,13,Salpêtrière
2018-1407080,2018-10-15,2.360397,48.837243,1,7511301,49,13,Salpêtrière
2018-1407081,2018-10-18,2.367141,48.823249,1,7511302,50,13,Gare
2018-1407083,2018-10-12,2.349487,48.824163,1,7511303,51,13,Maison-Blanche
2018-1407084,2018-10-15,2.353773,48.835515,1,7511301,49,13,Salpêtrière
2018-1407085,2018-10-09,2.356502,48.826323,1,7511303,51,13,Maison-Blanche
2018-1407085,2018-10-09,2.356502,48.826323,2,7511303,51,13,Maison-Blanche
2018-1407088,2018-10-19,2.350986,48.826702,1,7511303,51,13,Maison-Blanche
2018-1407089,2018-10-09,2.349471,48.834092,1,7511304,52,13,Croulebarbe
2018-1407096,2018-10-03,2.341842,48.829338,1,7511303,51,13,Maison-Blanche
2018-1407098,2018-10-09,2.349331,48.835632,1,7511304,52,13,Croulebarbe
2018-1407099,2018-10-11,2.354438,48.821932,1,7511303,51,13,Maison-Blanche
2018-1407100,2018-10-16,2.366345,48.823562,1,7511302,50,13,Gare
2018-1407102,2018-10-25,2.351234,48.823119,1,7511303,51,13,Maison-Blanche
2018-1407102,2018-10-25,2.351234,48.823119,2,7511303,51,13,Maison-Blanche
2018-1407103,2018-10-05,2.348363,48.835271,1,7511304,52,13,Croulebarbe
2018-1407104,2018-10-19,2.349487,48.824163,1,7511303,51,13,Maison-Blanche
2018-1407105,2018-10-11,2.358161,48.837142,1,7511301,49,13,Salpêtrière
2018-1407106,2018-10-17,2.343348,48.833019,1,7511304,52,13,Croulebarbe
2018-1407107,2018-10-17,2.348188,48.829103,1,7511303,51,13,Maison-Blanche
2018-1407109,2018-10-03,2.344941,48.83239,1,7511304,52,13,Croulebarbe
2018-1407110,2018-10-23,2.362836,48.823395,1,7511302,50,13,Gare
2018-1407111,2018-10-11,2.360054,48.822254,1,7511303,51,13,Maison-Blanche
2018-1407114,2018-10-30,2.351652,48.829239,1,7511303,51,13,Maison-Blanche
2018-1407114,2018-10-30,2.351652,48.829239,2,7511303,51,13,Maison-Blanche
2018-1407115,2018-10-05,2.366258,48.829315,1,7511302,50,13,Gare
2018-1407116,2018-10-08,2.355042,48.823522,1,7511303,51,13,Maison-Blanche
2018-1407117,2018-10-15,2.372399,48.824545,1,7511302,50,13,Gare
2018-1407118,2018-10-18,2.356241,48.826272,1,7511303,51,13,Maison-Blanche
2018-1407118,2018-10-18,2.356241,48.826272,2,7511303,51,13,Maison-Blanche
2018-1407119,2018-10-11,2.347887,48.828758,1,7511303,51,13,Maison-Blanche
2018-1407120,2018-10-16,2.37108,48.828875,1,7511302,50,13,Gare
2018-1407121,2018-10-29,2.361692,48.822491,1,7511303,51,13,Maison-Blanche
2018-1407122,2018-10-12,2.369389,48.82652,1,7511302,50,13,Gare
2018-1407123,2018-10-18,2.364576,48.821369,1,7511302,50,13,Gare
2018-1407124,2018-10-29,2.359643,48.838795,1,7511301,49,13,Salpêtrière
2018-1407124,2018-10-29,2.359643,48.838795,2,7511301,49,13,Salpêtrière
2018-1407125,2018-10-25,2.342074,48.830272,1,7511303,51,13,Maison-Blanche
2018-1407126,2018-10-22,2.349229,48.835282,1,7511304,52,13,Croulebarbe
2018-1407127,2018-10-12,2.353028,48.829183,1,7511303,51,13,Maison-Blanche
2018-1407128,2018-10-05,2.353754,48.83603,1,7511301,49,13,Salpêtrière
2018-1407129,2018-10-22,2.359413,48.821917,1,7511303,51,13,Maison-Blanche
2018-1407130,2018-10-19,2.344461,48.83577,1,7511304,52,13,Croulebarbe
2018-1407131,2018-10-26,2.361532,48.822905,1,7511303,51,13,Maison-Blanche
2018-1407132,2018-10-19,2.361532,48.822905,1,7511303,51,13,Maison-Blanche
2018-1407133,2018-10-19,2.361532,48.822905,1,7511303,51,13,Maison-Blanche
2018-1407134,2018-10-31,2.366345,48.823562,1,7511302,50,13,Gare
2018-1407135,2018-10-19,2.352774,48.836155,1,7511301,49,13,Salpêtrière
2018-1407136,2018-10-08,2.342937,48.836906,1,7511304,52,13,Croulebarbe
2018-1407138,2018-10-30,2.34932,48.836728,1,7511304,52,13,Croulebarbe
2018-1407139,2018-10-18,2.351359,48.824844,1,7511303,51,13,Maison-Blanche
2018-1407140,2018-10-23,2.352361,48.821819,1,7511303,51,13,Maison-Blanche
2018-1407141,2018-10-19,2.35328,48.835619,1,7511301,49,13,Salpêtrière
2018-1407143,2018-10-31,2.354633,48.829151,1,7511303,51,13,Maison-Blanche
2018-1407144,2018-10-19,2.356406,48.82751,1,7511303,51,13,Maison-Blanche
2018-1407145,2018-10-25,2.369936,48.835109,1,7511302,50,13,Gare
2018-1407146,2018-10-25,2.371419,48.826792,1,7511302,50,13,Gare
2018-1407147,2018-10-26,2.347954,48.836268,1,7511304,52,13,Croulebarbe
2018-1407148,2018-10-19,2.363168,48.822395,1,7511302,50,13,Gare
2018-1407149,2018-11-05,2.36276,48.822095,1,7511303,51,13,Maison-Blanche
2018-1407149,2018-11-05,2.36276,48.822095,2,7511303,51,13,Maison-Blanche
2018-1407150,2018-10-26,2.342074,48.830272,1,7511303,51,13,Maison-Blanche
2018-1407151,2018-10-23,2.367034,48.831509,1,7511302,50,13,Gare
2018-1407152,2018-11-02,2.352609,48.829836,1,7511303,51,13,Maison-Blanche
2018-1407153,2018-10-18,2.346053,48.832762,1,7511304,52,13,Croulebarbe
2018-1407153,2018-10-18,2.346053,48.832762,2,7511304,52,13,Croulebarbe
2018-1407154,2018-10-16,2.349205,48.824198,1,7511303,51,13,Maison-Blanche
2018-1407155,2018-10-19,2.349487,48.824163,1,7511303,51,13,Maison-Blanche
2018-1407156,2018-10-19,2.372591,48.828536,1,7511302,50,13,Gare
2018-1407158,2018-10-18,2.343657,48.823909,1,7511303,51,13,Maison-Blanche
2018-1407159,2018-10-25,2.366345,48.823562,1,7511302,50,13,Gare
2018-1407160,2018-10-15,2.350025,48.835956,1,7511304,52,13,Croulebarbe
2018-1407161,2018-10-15,2.345466,48.833926,1,7511304,52,13,Croulebarbe
2018-1407162,2018-10-25,2.368229,48.826572,1,7511302,50,13,Gare
2018-1407163,2018-10-11,2.35589,48.823703,1,7511303,51,13,Maison-Blanche
2018-1407165,2018-10-24,2.370599,48.829352,1,7511302,50,13,Gare
2018-1407166,2018-10-24,2.370313,48.835094,1,7511302,50,13,Gare
2018-1407167,2018-10-16,2.358161,48.837142,1,7511301,49,13,Salpêtrière
2018-1407168,2018-10-15,2.351439,48.8272,1,7511303,51,13,Maison-Blanche
